REGIMEN_LABORAL;CARGO;REMUNERACION MENSUAL;BENEFICIOS;female;male
3;4;5297;93;0;1
3;5;6409;93;1;0
3;2;11621;93;1;0
3;4;4390;93;1;0
3;3;5297;0;0;1
3;4;3669;0;1;0
3;4;0;0;0;1
3;4;5297;93;0;1
3;3;2979.27;0;0;1
3;3;2227;0;0;1
3;5;1299;93;0;1
3;4;3082;93;1;0
3;3;2598;0;0;1
3;1;9499;93;1;0
3;5;1299;93;1;0
3;4;3669;0;0;1
3;4;3669;93;1;0
3;4;3082;148;0;1
3;1;7789;0;0;1
3;1;7789;93;0;1
3;4;7789;0;0;1
3;4;9499;0;1;0
3;4;6409;0;0;1
3;1;9499;93;0;1
3;4;4390;0;0;1
3;3;2598;93;0;1
3;4;5297;0;0;1
3;5;2598;93;1;0
3;3;3082;93;1;0
3;4;3669;900;0;1
3;2;9499;0;0;1
3;2;11621;93;1;0
3;1;7789;0;0;1
3;4;4390;0;0;1
3;4;4390;0;0;1
3;4;4390;0;1;0
3;4;4390;0;1;0
3;4;3669;0;0;1
3;4;5297;93;0;1
3;1;9499;0;1;0
3;6;3669;0;0;1
3;4;6409;93;1;0
3;4;6409;0;0;1
3;3;1212.4;0;1;0
3;5;2598;0;0;1
3;3;2227;0;0;1
3;4;3082;93;0;1
3;3;2598;93;1;0
3;2;9499;93;1;0
3;1;7789;93;0;1
3;4;7789;0;0;1
3;4;6409;0;0;1
3;5;6409;93;0;1
3;2;7789;0;0;1
3;4;4390;0;0;1
3;4;6409;0;1;0
3;5;1299;0;0;1
3;3;2227;93;0;1
3;4;4390;93;0;1
3;4;5297;0;1;0
3;3;2227;0;0;1
3;3;2227;93;1;0
3;3;2598;93;0;1
3;5;6409;93;1;0
3;4;4390;0;1;0
3;3;2598;0;0;1
3;4;3669;0;1;0
3;3;2227;93;0;1
3;4;3669;0;0;1
3;4;4390;0;0;1
3;4;4390;93;1;0
3;4;4390;93;1;0
3;4;2648.5;93;0;1
3;2;9499;0;0;1
3;4;3082;93;0;1
3;1;11621;93;0;1
3;4;5297;93;0;1
3;5;2598;93;0;1
3;4;4390;0;0;1
3;4;6409;0;1;0
3;5;2598;0;0;1
3;4;14237;93;0;1
3;4;3669;93;0;1
3;4;4390;93;1;0
3;3;2598;93;0;1
3;4;5297;0;0;1
3;4;5297;93;0;1
3;3;2598;93;0;1
3;4;5297;6324;1;0
3;4;3669;93;0;1
3;1;9499;0;0;1
3;4;5297;93;1;0
3;4;6409;0;0;1
3;2;9499;93;0;1
3;4;5120.43;93;0;1
3;4;3669;93;1;0
3;4;3669;93;0;1
3;1;9499;93;0;1
3;2;14500;93;1;0
3;4;2648.5;0;0;1
3;5;4390;0;0;1
3;4;4390;93;1;0
3;1;9499;0;0;1
3;2;9499;93;1;0
3;4;2648.5;0;1;0
3;2;9499;0;0;1
3;6;3669;0;0;1
3;4;4390;0;0;1
3;4;5297;0;0;1
3;4;5297;0;0;1
3;2;7789;93;0;1
3;4;5297;93;0;1
3;3;2598;93;1;0
3;4;14237;0;0;1
3;4;4390;93;1;0
3;3;3082;0;0;1
3;3;2598;0;1;0
3;3;1299;93;1;0
3;3;3082;93;0;1
3;4;3669;93;1;0
3;4;5297;0;1;0
3;1;7789;0;1;0
3;2;9499;0;1;0
3;2;9499;93;0;1
3;3;6409;93;1;0
3;2;9499;93;0;1
3;4;7789;93;0;1
3;4;5297;93;0;1
3;4;2648.5;0;0;1
3;5;3669;93;0;1
3;3;1299;93;1;0
3;3;2227;93;0;1
3;4;3972.75;0;1;0
3;4;5297;93;0;1
3;2;9499;0;1;0
3;4;1609.67;0;1;0
3;4;2648.5;93;0;1
3;1;7269.73;93;1;0
3;4;14500;93;0;1
3;4;5297;93;1;0
3;4;11621;0;0;1
3;4;5297;93;0;1
3;4;6409;93;0;1
3;3;1299;0;0;1
3;1;9499;93;0;1
3;3;2227;0;1;0
3;1;9499;0;0;1
3;1;9499;0;1;0
3;2;9499;93;1;0
3;3;2227;93;1;0
3;3;5297;93;0;1
3;4;5297;93;1;0
3;1;1038.53;0;1;0
3;5;2598;0;0;1
3;1;9499;0;0;1
3;4;4390;93;0;1
3;3;2598;0;0;1
3;4;5297;93;1;0
3;3;3082;93;0;1
3;3;2227;93;1;0
3;1;7789;0;1;0
3;3;2227;93;0;1
3;3;3082;0;0;1
3;4;4390;0;0;1
3;4;2598;0;0;1
3;4;5297;0;1;0
3;4;5297;93;0;1
3;3;2598;93;0;1
3;4;11621;0;0;1
3;4;2648.5;93;1;0
3;3;2598;0;0;1
3;4;14237;263;1;0
3;3;2598;0;0;1
3;4;4390;0;0;1
3;1;9499;93;0;1
3;4;4390;93;0;1
3;4;7789;0;0;1
3;1;7789;93;1;0
3;3;2598;0;0;1
3;3;3082;0;1;0
3;4;3669;0;1;0
3;2;14500;93;0;1
3;3;2227;93;1;0
3;2;11621;93;1;0
3;4;3669;0;0;1
3;2;7789;0;1;0
3;1;9499;0;0;1
3;3;2227;93;1;0
3;4;5297;93;0;1
3;4;4390;93;0;1
3;4;3669;0;0;1
3;4;6409;0;0;1
3;4;6409;7828;0;1
3;4;14237;0;1;0
3;3;2598;93;0;1
3;2;14500;93;0;1
3;4;2648.5;93;1;0
3;4;4390;0;0;1
3;5;3669;0;1;0
3;2;11621;93;1;0
3;4;3669;0;1;0
3;4;4390;93;1;0
3;5;7789;0;1;0
3;4;7529.37;0;1;0
3;4;5297;0;0;1
3;1;7789;93;0;1
3;3;2227;93;0;1
3;3;1299;0;0;1
3;4;3669;0;1;0
3;4;7789;0;1;0
3;4;7789;0;1;0
3;3;3082;0;0;1
3;2;9499;93;0;1
3;4;6409;3183;1;0
3;3;3082;0;0;1
3;4;6409;0;0;1
3;4;6409;0;1;0
3;1;633.27;0;1;0
3;4;3669;0;0;1
3;4;5297;93;1;0
3;1;9499;0;1;0
3;4;3669;93;1;0
3;3;2598;93;0;1
3;4;5297;0;1;0
3;4;5297;93;0;1
3;4;4390;0;0;1
3;1;7789;0;0;1
3;4;5297;2585;0;1
3;5;1905.2;0;0;1
3;1;7789;0;1;0
3;4;5297;93;1;0
3;4;5297;93;1;0
3;4;5297;0;0;1
3;1;7789;0;1;0
3;3;2598;93;0;1
3;4;5297;93;0;1
3;3;2227;93;0;1
3;3;2598;0;0;1
3;3;2598;93;0;1
3;3;3082;93;0;1
3;4;0;0;0;1
3;3;2598;0;0;1
3;4;5297;0;0;1
3;4;3082;93;0;1
3;4;4414.17;0;1;0
3;2;9499;0;0;1
3;4;3669;0;0;1
3;4;14500;93;0;1
3;3;2227;93;1;0
3;4;5297;0;1;0
3;4;5297;0;1;0
3;6;3669;93;0;1
3;5;5297;93;1;0
3;4;5297;93;0;1
3;4;9499;0;0;1
3;1;9499;0;1;0
3;1;9499;0;1;0
3;4;2648.5;93;0;1
3;2;9499;0;0;1
3;2;9499;0;0;1
3;4;3669;0;1;0
3;2;11621;93;1;0
3;4;4390;0;0;1
3;3;3082;93;0;1
3;3;2227;93;0;1
3;3;2598;0;0;1
3;3;3082;0;0;1
3;4;14237;93;1;0
3;4;5297;0;1;0
3;2;11621;93;1;0
3;5;2598;93;0;1
3;4;2648.5;0;1;0
3;1;7789;0;0;1
3;4;5297;0;0;1
3;4;4390;93;1;0
3;4;3669;93;0;1
3;3;3082;0;1;0
3;4;9499;93;1;0
3;2;11621;0;0;1
3;5;2511.4;0;1;0
3;1;9499;0;0;1
3;2;7789;93;1;0
3;4;5297;93;1;0
3;4;9499;0;1;0
3;4;9499;93;1;0
3;4;5297;0;1;0
3;4;7789;0;1;0
3;4;4390;0;0;1
3;4;2048.67;93;1;0
3;1;7789;93;0;1
3;1;7789;93;0;1
3;3;1299;0;0;1
3;4;5297;93;0;1
3;3;3082;0;0;1
3;4;2648.5;0;0;1
3;4;4390;0;0;1
3;3;2598;93;1;0
3;3;3082;93;0;1
3;3;2598;93;1;0
3;3;2598;0;1;0
3;1;7789;0;0;1
3;4;5297;93;0;1
3;3;3082;93;0;1
3;6;3082;0;0;1
3;1;9499;93;1;0
3;2;14500;0;1;0
3;4;2648.5;0;0;1
3;3;2227;0;0;1
3;4;3391;0;0;1
3;3;3082;93;0;1
3;1;9499;0;0;1
3;5;1385.6;0;0;1
3;1;7789;0;0;1
3;4;6409;0;1;0
3;4;4390;0;0;1
3;4;11621;0;0;1
3;4;6409;93;0;1
3;4;9499;93;0;1
3;3;2598;93;1;0
3;3;2227;93;0;1
3;3;2227;0;0;1
3;4;4390;93;1;0
3;4;6409;93;1;0
3;4;5297;93;0;1
3;1;7789;93;1;0
3;1;9499;0;0;1
3;4;4390;0;1;0
3;1;7789;0;1;0
3;5;7789;0;0;1
3;1;7789;93;1;0
3;2;11621;93;1;0
3;1;9499;93;1;0
3;4;5297;93;1;0
3;1;11621;0;0;1
3;4;2648.5;0;0;1
3;3;2004.3;93;1;0
3;4;5297;93;0;1
3;4;6409;0;1;0
3;1;9499;0;0;1
3;3;3669;93;0;1
3;4;4390;93;1;0
3;1;0;0;0;1
3;4;3082;93;1;0
3;2;11621;0;0;1
3;4;7789;1803;0;1
3;1;7789;0;1;0
3;2;11621;0;1;0
3;1;7789;93;0;1
3;4;5297;0;0;1
3;1;9499;93;0;1
3;1;7789;93;0;1
3;4;2648.5;0;0;1
3;4;3669;0;0;1
3;4;5297;2492;0;1
3;4;5297;0;0;1
3;4;5297;93;1;0
3;3;2598;0;0;1
3;1;7789;93;1;0
3;2;9499;93;1;0
3;1;9499;0;0;1
3;4;5297;0;0;1
3;4;4390;0;0;1
3;4;6409;0;0;1
3;4;3669;0;0;1
3;4;4390;0;1;0
3;4;3669;0;0;1
3;3;2251.6;0;0;1
3;1;7622.87;0;0;1
3;5;2598;93;0;1
3;4;2648.5;0;0;1
3;3;3669;0;1;0
3;1;9499;0;0;1
3;1;9499;0;0;1
3;4;4390;0;0;1
3;3;3082;0;1;0
3;3;1299;93;0;1
3;4;4943.87;93;0;1
3;3;2598;0;1;0
3;3;3082;0;1;0
3;3;3082;93;0;1
3;4;3669;93;1;0
3;4;4390;0;1;0
3;3;3669;0;0;1
3;4;6409;0;0;1
3;4;15196;93;1;0
3;3;2598;93;0;1
3;4;5297;0;0;1
3;3;1299;0;1;0
3;4;3669;93;0;1
3;4;5297;0;0;1
3;1;7789;0;0;1
3;3;2598;0;0;1
3;4;5380.07;93;0;1
3;4;3082;0;0;1
3;4;3546.7;0;1;0
3;3;2598;0;1;0
3;4;5981.73;0;1;0
3;4;3669;0;0;1
3;4;2648.5;93;0;1
3;4;4390;93;0;1
3;1;9100;93;0;1
3;4;3669;0;0;1
3;4;3669;93;0;1
3;1;7789;93;0;1
3;1;7789;0;1;0
3;1;7789;93;0;1
3;3;3082;0;1;0
3;1;7789;93;0;1
3;3;3082;93;0;1
3;3;3082;93;1;0
3;4;4390;93;0;1
3;4;5297;93;0;1
3;3;2598;0;0;1
3;1;7789;0;1;0
3;3;1299;0;0;1
3;1;9499;0;0;1
3;3;3669;0;0;1
3;3;3082;0;0;1
3;4;5297;93;0;1
3;3;2598;0;0;1
3;3;2598;93;0;1
3;1;7789;0;0;1
3;2;9499;0;0;1
3;4;4943.87;93;0;1
3;3;2227;93;1;0
3;4;9499;93;0;1
3;1;7789;0;1;0
3;4;5297;0;0;1
3;4;2648.5;0;0;1
3;4;7789;0;1;0
3;3;3082;187;1;0
3;3;2598;93;0;1
3;4;7767.4;93;0;1
3;4;3659.73;0;1;0
3;3;2598;93;0;1
3;1;7789;93;0;1
3;1;7789;93;1;0
3;4;5297;93;1;0
3;4;5297;93;1;0
3;4;5884;93;0;1
3;4;3669;0;0;1
3;3;2598;93;1;0
3;5;2598;93;0;1
3;4;3669;93;0;1
3;1;7789;93;0;1
3;1;9499;0;1;0
3;3;2598;0;0;1
3;5;1212.4;0;1;0
3;3;3082;0;1;0
3;3;2227;93;0;1
3;3;2598;0;0;1
3;4;3669;0;0;1
3;1;7789;0;0;1
3;4;5297;0;0;1
3;4;11621;0;0;1
3;4;176.57;93;0;1
3;4;5297;0;0;1
3;4;5297;0;0;1
3;4;5297;0;0;1
3;4;15196;0;0;1
3;1;9499;0;1;0
3;4;2648.5;93;1;0
3;4;9499;0;0;1
3;4;3669;93;0;1
3;4;3669;0;1;0
3;1;7789;93;1;0
3;3;1299;93;1;0
3;1;9499;93;1;0
3;3;2227;0;0;1
3;1;9499;93;0;1
3;3;1299;0;0;1
3;3;2227;93;1;0
3;4;2648.5;93;0;1
3;4;4390;0;0;1
3;3;3669;93;0;1
3;3;2598;0;0;1
3;4;5297;0;1;0
3;1;9499;0;0;1
3;3;2227;0;0;1
3;4;9499;232;1;0
3;4;3669;93;0;1
3;1;9499;93;0;1
3;4;5297;0;1;0
3;4;4390;0;1;0
3;4;0;0;0;1
3;6;3669;93;0;1
3;5;3669;0;0;1
3;5;0;0;0;1
3;4;2648.5;0;1;0
3;3;2598;0;1;0
3;4;5297;93;1;0
3;1;9499;0;0;1
3;4;7789;0;0;1
3;4;2648.5;0;0;1
3;3;2598;93;1;0
3;4;4390;0;0;1
3;3;2598;0;0;1
3;3;2598;93;0;1
3;4;5297;0;0;1
3;3;3669;93;0;1
3;1;7789;0;0;1
3;4;4390;0;1;0
3;4;5297;0;0;1
3;1;7789;0;0;1
3;1;14500;93;0;1
3;1;9499;93;1;0
3;4;4390;0;1;0
3;4;4390;0;1;0
3;4;2648.5;0;0;1
3;3;2338.2;0;1;0
3;4;11621;0;0;1
3;4;14237;93;0;1
3;4;6409;0;0;1
3;6;3669;0;0;1
3;1;9499;0;1;0
3;4;5297;0;0;1
3;4;13762.43;0;0;1
3;1;9499;0;1;0
3;4;2648.5;0;0;1
3;5;2598;0;1;0
3;1;9499;0;0;1
3;1;9499;93;1;0
3;1;9499;93;0;1
3;3;2598;93;1;0
3;4;7789;93;0;1
3;5;2598;93;0;1
3;4;2648.5;93;1;0
3;4;5297;93;0;1
3;4;5297;0;0;1
3;1;7789;93;1;0
3;1;9499;0;0;1
3;1;7789;0;0;1
3;1;9499;93;1;0
3;4;5297;93;0;1
3;1;7789;93;0;1
3;3;2598;0;0;1
3;4;5297;0;1;0
3;4;3669;0;1;0
3;4;7789;0;0;1
3;1;9499;93;0;1
3;3;1299;0;0;1
3;4;2648.5;93;0;1
3;1;7789;93;0;1
3;3;2227;93;1;0
3;1;9499;0;0;1
3;1;9499;0;0;1
3;4;4502.45;0;0;1
3;5;6409;0;1;0
3;1;9499;0;1;0
3;4;3669;0;1;0
3;3;3082;0;0;1
3;4;9499;0;0;1
3;4;4390;0;1;0
3;3;2598;0;1;0
3;4;3669;0;0;1
3;3;1299;0;0;1
3;3;3082;0;0;1
3;4;2648.5;0;1;0
3;3;2227;0;1;0
3;4;3669;0;1;0
3;4;3082;0;0;1
3;3;1299;0;1;0
3;4;4390;0;0;1
3;4;4390;93;0;1
3;5;5297;2492;0;1
3;4;3669;0;0;1
3;3;2227;93;1;0
3;4;4390;0;1;0
3;4;4390;0;0;1
3;4;4390;0;0;1
3;4;5297;0;1;0
3;1;9499;0;0;1
3;4;3669;93;0;1
3;4;4390;0;0;1
3;4;5297;0;0;1
3;3;1299;0;0;1
3;4;4590.73;0;0;1
3;4;4390;0;1;0
3;4;4390;93;0;1
3;2;14237;0;0;1
3;4;5297;0;0;1
3;4;4390;0;1;0
3;5;1125.8;0;1;0
3;3;3669;93;0;1
3;4;5297;0;1;0
3;5;2598;93;0;1
3;6;3669;0;0;1
3;4;4390;0;0;1
3;4;4390;0;1;0
3;4;4390;0;1;0
3;4;3082;93;1;0
3;4;4390;0;0;1
3;3;2227;0;1;0
3;4;4390;93;0;1
3;5;2598;0;1;0
3;4;2648.5;0;0;1
3;5;2598;0;1;0
3;3;3082;0;1;0
3;1;7789;93;0;1
3;4;3669;93;1;0
3;4;4390;0;0;1
3;4;5297;93;0;1
3;4;4767.3;0;0;1
3;4;3669;0;0;1
3;4;5297;0;1;0
3;4;4390;93;0;1
3;4;9499;0;0;1
3;1;7789;0;1;0
3;4;5297;93;0;1
3;3;1299;93;0;1
3;1;9499;0;1;0
3;3;3082;0;0;1
3;4;5297;0;0;1
3;1;7789;0;1;0
3;3;2227;93;0;1
3;4;7789;0;1;0
3;1;9499;93;1;0
3;5;2598;93;0;1
3;5;6409;93;1;0
3;4;5297;93;0;1
3;3;2598;93;0;1
3;2;9499;93;0;1
3;1;7789;93;0;1
3;3;3082;93;0;1
3;4;3669;93;0;1
3;3;2227;0;1;0
3;3;2227;0;0;1
3;2;9499;0;0;1
3;5;2598;93;1;0
3;4;5297;0;1;0
3;4;4390;0;1;0
3;4;5297;93;1;0
3;4;4390;0;1;0
3;3;3669;93;1;0
3;4;5297;93;0;1
3;4;5297;0;0;1
3;5;3669;93;0;1
3;3;2227;93;1;0
3;4;5297;93;0;1
3;3;3082;93;1;0
3;4;4390;93;1;0
3;5;3669;93;0;1
3;4;3082;0;0;1
3;4;5297;0;1;0
3;3;3082;0;0;1
3;4;9499;93;0;1
3;4;4390;0;0;1
3;2;9499;93;0;1
3;4;7659.4;93;0;1
3;3;2598;93;1;0
3;1;9499;93;0;1
3;4;5297;0;1;0
3;4;11621;0;0;1
3;3;2598;0;0;1
3;5;2598;93;0;1
3;4;5297;0;0;1
3;4;5297;0;1;0
3;3;2598;0;0;1
3;1;7789;93;1;0
3;1;7789;0;1;0
3;4;7789;0;1;0
3;4;5297;0;1;0
3;1;7789;0;1;0
3;1;7789;0;0;1
3;1;9499;0;0;1
3;1;7789;93;0;1
3;6;3669;0;0;1
3;3;3082;0;0;1
3;4;2648.5;0;1;0
3;4;5297;0;1;0
3;1;7789;0;0;1
3;1;9499;0;1;0
3;4;5297;0;0;1
3;1;7789;0;0;1
3;4;2648.5;93;1;0
3;4;5297;0;1;0
3;1;9328;0;0;1
3;4;9499;0;0;1
3;4;5297;93;0;1
3;4;5297;0;1;0
3;4;9499;0;0;1
3;4;11621;93;1;0
3;1;7789;93;0;1
3;4;5297;93;1;0
3;4;3669;93;1;0
3;4;9499;93;0;1
3;4;7789;0;1;0
3;4;2648.5;0;0;1
3;4;5297;0;0;1
3;4;5297;93;0;1
3;2;9499;93;1;0
3;1;9499;0;0;1
3;4;5297;93;0;1
3;1;9499;0;0;1
3;4;5297;0;0;1
3;4;6409;0;1;0
3;4;2648.5;0;0;1
3;4;7789;0;0;1
3;3;3082;0;0;1
3;4;2648.5;93;1;0
3;3;2598;0;1;0
3;4;9499;93;0;1
3;4;5297;0;0;1
3;1;9499;93;0;1
3;4;2648.5;93;0;1
3;1;2849.7;0;1;0
3;1;9499;0;0;1
3;4;2648.5;0;1;0
3;3;3082;0;0;1
3;3;2598;0;0;1
3;4;2648.5;0;0;1
3;4;5297;0;1;0
3;1;7789;0;1;0
3;1;9499;0;0;1
3;3;1299;93;0;1
3;4;5297;0;0;1
3;1;9499;0;0;1
3;2;14500;93;1;0
3;2;9499;0;1;0
3;4;3082;93;0;1
3;4;706.27;93;1;0
3;5;2598;93;0;1
3;3;866;0;1;0
3;3;2227;93;1;0
3;4;5297;0;1;0
3;1;7789;93;0;1
3;4;5297;93;1;0
3;1;9499;93;0;1
3;4;3082;0;0;1
3;4;3669;93;1;0
3;4;5297;0;1;0
3;4;3669;0;0;1
3;2;3873.67;93;0;1
3;4;5297;93;1;0
3;2;11621;0;0;1
3;3;2598;93;0;1
3;4;5297;0;1;0
3;3;2598;0;0;1
3;3;2227;93;1;0
3;3;2598;93;1;0
3;4;3669;93;1;0
3;4;5297;93;0;1
3;4;3082;93;1;0
3;3;2598;0;0;1
3;1;9499;93;1;0
3;4;5297;93;0;1
3;4;9499;93;0;1
3;4;7269.73;0;1;0
3;4;4390;93;0;1
3;4;5297;0;1;0
3;4;3669;93;1;0
3;1;9499;93;1;0
3;4;5297;0;1;0
3;1;9499;93;1;0
3;1;9499;0;0;1
3;4;5297;0;0;1
3;1;9182.37;93;0;1
3;3;2598;93;0;1
3;4;7789;0;1;0
3;4;3669;93;1;0
3;1;11621;0;0;1
3;1;9499;0;1;0
3;1;9499;93;1;0
3;1;9499;93;1;0
3;1;7622.87;93;1;0
3;3;2227;93;0;1
3;4;5297;0;0;1
3;2;14500;93;1;0
3;3;2598;93;1;0
3;4;4390;93;1;0
3;4;88.28;93;1;0
3;4;5297;0;0;1
3;4;5297;93;1;0
3;1;9499;0;1;0
3;4;5297;0;1;0
3;5;2598;0;1;0
3;4;4390;93;0;1
3;3;1299;0;0;1
3;1;9385;93;1;0
3;4;5297;93;0;1
3;4;9499;93;0;1
3;4;5297;0;0;1
3;1;7789;0;1;0
3;2;9499;93;1;0
3;5;2598;93;1;0
3;4;5297;93;0;1
3;5;4390;93;0;1
3;4;3082;93;0;1
3;3;2227;93;1;0
3;4;5297;93;1;0
3;4;2648.5;93;0;1
3;1;7789;0;0;1
3;3;2598;0;0;1
3;3;2227;93;1;0
3;3;2227;93;1;0
3;4;4390;93;0;1
3;6;3082;0;0;1
3;3;2227;93;0;1
3;3;3669;93;0;1
3;3;2598;93;0;1
3;4;2648.5;93;1;0
3;4;2648.5;93;0;1
3;2;9499;0;0;1
3;3;3082;93;0;1
3;5;2598;93;1;0
3;1;7789;93;0;1
3;1;7789;0;0;1
3;4;5297;93;1;0
3;1;9499;93;0;1
3;5;1299;93;0;1
3;2;7789;0;1;0
3;4;7767.4;93;0;1
3;3;1299;93;0;1
3;4;5297;93;0;1
3;4;7789;0;0;1
3;4;5297;0;1;0
3;4;387.37;93;0;1
3;4;2648.5;0;0;1
3;1;9499;93;1;0
3;5;0;0;0;1
3;1;7789;93;1;0
3;3;2227;93;1;0
3;2;13287.87;0;0;1
3;3;2598;93;0;1
3;3;2227;93;0;1
3;3;2598;93;1;0
3;1;7789;93;1;0
3;4;4390;0;0;1
3;4;5297;0;1;0
3;4;2648.5;93;1;0
3;4;2648.5;93;1;0
3;4;4390;93;1;0
3;4;5297;0;1;0
3;3;2598;0;1;0
3;4;4390;0;1;0
3;3;2227;93;1;0
3;5;2598;93;1;0
3;4;5297;0;1;0
3;1;9499;0;1;0
3;4;2648.5;0;1;0
3;3;2598;93;1;0
3;3;2598;0;1;0
3;4;4243.67;0;1;0
3;1;9499;0;1;0
3;4;4390;0;1;0
3;4;5297;93;1;0
3;4;3669;93;1;0
3;4;2648.5;0;1;0
3;1;9499;93;0;1
3;5;0;0;1;0
3;3;2598;93;0;1
3;4;5297;0;1;0
3;4;2560.22;93;0;1
3;4;176.57;0;0;1
3;3;2598;0;1;0
3;1;9499;93;1;0
3;5;2598;0;0;1
3;4;5297;93;1;0
3;4;4390;0;1;0
3;3;1299;0;0;1
3;2;9499;0;1;0
3;1;7789;0;0;1
3;3;1299;0;0;1
3;1;9499;0;0;1
3;1;9499;0;0;1
3;4;5297;0;1;0
3;4;6409;93;1;0
3;5;2598;93;1;0
3;4;5297;93;0;1
3;4;9499;0;1;0
3;1;9499;0;1;0
3;3;2227;93;1;0
3;1;9499;0;0;1
3;1;0;0;0;1
3;1;9499;0;1;0
3;4;5297;93;0;1
3;3;2598;93;1;0
3;3;1299;0;1;0
3;5;2598;93;1;0
3;4;2648.5;0;0;1
3;3;2598;0;0;1
3;4;4243.67;93;0;1
3;4;5297;0;1;0
3;2;9499;0;1;0
3;2;9499;0;1;0
3;4;5297;93;1;0
3;1;7789;93;0;1
3;3;3082;93;0;1
3;1;7789;93;0;1
3;1;9499;0;0;1
3;1;9499;0;0;1
3;4;5297;93;1;0
3;4;3082;93;0;1
3;3;1299;0;0;1
3;4;2471.93;0;0;1
3;4;5297;93;0;1
3;3;2598;93;1;0
3;4;2648.5;0;1;0
3;2;9499;0;0;1
3;4;5297;0;1;0
3;3;2227;93;1;0
3;4;441.42;0;1;0
3;4;6409;0;1;0
3;4;2648.5;93;1;0
3;4;5297;0;0;1
3;3;1299;0;0;1
3;1;7789;0;0;1
3;1;9499;0;0;1
3;1;7789;0;0;1
3;4;5297;93;0;1
3;4;9499;0;0;1
3;5;2598;0;0;1
3;2;9499;93;1;0
3;4;2648.5;0;1;0
3;3;2598;0;0;1
3;5;1299;93;1;0
3;4;2648.5;0;1;0
3;3;2598;0;0;1
3;4;3082;0;0;1
3;2;9499;0;0;1
3;4;5297;93;0;1
3;4;5297;0;0;1
3;1;7789;0;1;0
3;1;7789;93;0;1
3;4;5297;93;1;0
3;1;7789;0;1;0
3;1;7789;93;1;0
3;4;2648.5;0;0;1
3;4;5297;0;1;0
3;1;7789;0;0;1
3;4;4390;93;1;0
3;4;5297;93;0;1
3;1;9499;0;1;0
3;4;4390;0;1;0
3;3;2598;0;1;0
3;4;5297;93;1;0
3;1;9499;0;1;0
3;3;2423;0;0;1
3;4;14500;0;0;1
3;3;2598;93;0;1
3;3;1299;0;0;1
3;4;5297;93;0;1
3;4;8696;0;0;1
3;4;2648.5;0;0;1
3;3;2598;0;0;1
3;4;3391;0;0;1
3;4;2648.5;0;1;0
3;4;5120.43;0;1;0
3;4;4390;0;0;1
3;1;7789;93;1;0
3;4;5297;93;1;0
3;4;4243.67;93;1;0
3;4;14237;0;0;1
3;1;9499;0;0;1
3;1;7789;93;0;1
3;3;2598;0;0;1
3;3;2598;0;1;0
3;1;9499;93;0;1
3;4;2648.5;0;0;1
3;3;2598;93;0;1
3;4;2648.5;93;1;0
3;4;10612;0;1;0
3;1;9499;93;1;0
3;3;2598;0;0;1
3;4;2471.93;0;1;0
3;4;9499;0;0;1
3;3;2598;0;0;1
3;1;7789;0;1;0
3;2;11233.63;93;0;1
3;1;7789;0;0;1
3;1;7789;0;0;1
3;1;7789;0;0;1
3;4;5297;0;0;1
3;4;2560.22;93;0;1
3;4;5297;0;0;1
3;5;2598;0;0;1
3;1;949.9;0;0;1
3;1;9499;93;0;1
3;5;1299;0;0;1
3;4;2648.5;0;0;1
3;3;2598;0;1;0
3;4;9499;93;0;1
3;4;2648.5;0;1;0
3;3;2227;0;1;0
3;4;5297;0;0;1
3;4;7616.2;0;0;1
3;4;6409;0;0;1
3;3;2598;93;1;0
3;4;5297;93;1;0
3;1;9499;0;1;0
3;4;4390;93;0;1
3;1;7269.73;0;0;1
3;3;1299;93;0;1
3;3;779.4;0;1;0
3;1;9499;0;1;0
3;3;2598;93;0;1
3;3;2598;0;1;0
3;1;9499;0;1;0
3;4;2648.5;93;0;1
3;1;7789;0;0;1
3;2;9499;0;1;0
3;1;9499;93;0;1
3;4;4390;93;1;0
3;4;2648.5;93;1;0
3;4;5297;0;1;0
3;3;2598;93;0;1
3;4;5297;0;1;0
3;4;2648.5;0;1;0
3;2;11621;93;0;1
3;1;9499;93;0;1
3;4;6409;93;0;1
3;4;5297;0;0;1
3;4;2648.5;0;1;0
3;4;5297;0;0;1
3;3;2598;93;1;0
3;4;2648.5;0;1;0
3;5;2598;0;1;0
3;4;4390;0;1;0
3;4;3707.9;0;1;0
3;4;0;0;1;0
3;4;5297;93;1;0
3;4;6409;0;0;1
3;4;2648.5;0;0;1
3;3;2598;0;1;0
3;4;2648.5;0;0;1
3;4;5297;0;1;0
3;1;7269.73;0;1;0
3;1;7789;0;1;0
3;1;9499;93;1;0
3;1;7789;93;0;1
3;4;5297;0;0;1
3;4;5297;0;1;0
3;3;2598;0;1;0
3;1;7789;0;1;0
3;4;2648.5;93;0;1
3;4;5297;0;0;1
3;3;2598;0;0;1
3;4;2648.5;0;0;1
3;4;5297;0;1;0
3;4;2648.5;0;0;1
3;4;3884.47;0;0;1
3;4;11621;93;1;0
3;2;9499;0;0;1
3;3;2598;0;0;1
3;4;2648.5;0;1;0
3;4;2648.5;93;0;1
3;4;4390;0;0;1
3;3;1299;93;1;0
3;4;4390;93;1;0
3;2;3166.33;0;0;1
3;5;1299;0;1;0
3;4;5297;0;0;1
3;5;1299;93;0;1
3;1;6750.47;0;1;0
